id,DeathdateTime,endTime,killedBy,level,positionX,positionY
-Nv9HtvqTSJaCnwWzBNw,2024-04-10 16:15:37,9.083792686462402,Ghost,Level2,-1.2149983644485474,1.5640947818756104
-Nv9Hvw852TmcNGQlNCA,2024-04-10 16:15:45,5.617292404174805,Ghost,Level2,-3.6175880432128906,2.342421770095825
-Nv9Hxs2nKz6LimeXR9d,2024-04-10 16:15:53,6.80939245223999,Ghost,Level2,0.3114943504333496,-0.1667885184288025
-Nv9I53X4mIdVohSsh_U,2024-04-10 16:16:26,31.83329200744629,Ghost,Level2,0.5672623515129089,0.3209909498691559
-Nv9KHzfonGL7J-223ky,2024-04-10 16:26:04,8.235990524291992,Ghost,Level2,1.095271110534668,-1.7197058200836182
-Nv9KTMm4yZClOP9Z18m,2024-04-10 16:26:50,14.092988967895508,Ghost,Level3,3.559110641479492,-0.2724294364452362
-Nv9KfyVUHflBt4V0RLq,2024-04-10 16:27:46,16.932987213134766,Ghost,Level3,1.8583062887191772,-1.0700770616531372
-Nv9Ki1q6As3nOWge0cf,2024-04-10 16:27:54,6.3369879722595215,Ghost,Level3,-0.9411233067512512,-2.8944482803344727
-Nv9KuvClESL-_a9kx8y,2024-04-10 16:28:47,13.889986991882324,Ghost,Level3,0.7037939429283142,-1.7781301736831665
-Nv9KybPqyOZbr2HV7hC,2024-04-10 16:29:02,7.276986598968506,Ghost,Level3,-0.011638525873422623,-3.4571783542633057
-Nv9LVKbqRkPjSNRCqgB,2024-04-10 16:31:20,10.323983192443848,Ghost,Level3,-2.0870628356933594,-3.50254225730896
-Nv9La25GYow0kU_ul_i,2024-04-10 16:31:44,12.423982620239258,Ghost,Level3,-0.12477239221334457,-3.2467501163482666
-Nv9Lty4y9g7IWjnf_3B,2024-04-10 16:33:05,56.66197967529297,Ghost,Level3,1.007431149482727,0.7293575406074524
-Nv9OvEZqnSKhUivWTtw,2024-04-10 16:46:17,7.975643634796143,Ghost,Level1,2.907008409500122,2.74586820602417
-Nv9P17i4Z6KS1stMY6g,2024-04-10 16:46:45,11.489643096923828,Ghost,Level2,0.944439172744751,0.46896782517433167
-Nv9P4Li2MvGfvrxaDcQ,2024-04-10 16:46:59,9.836000442504883,Nail,Level2,0.25440672039985657,-1.7878140211105347
-Nv9QST0aoGBbrikByji,2024-04-10 16:52:59,26.64286231994629,Ghost,Tutorial,-0.9185241460800171,0.8301564455032349
-Nv9QqVhNPCa0ecKLbCq,2024-04-10 16:54:42,100.69506072998047,Ghost,Tutorial,-1.4999929666519165,-3.488950729370117
-Nv9R7IUAbrX3T7zbBl8,2024-04-10 16:55:55,27.816057205200195,Ghost,Level2,-3.7274010181427,1.8497310876846313
-Nv9R9J60vnr8kVbylwF,2024-04-10 16:56:03,5.871957778930664,Ghost,Level2,-1.875225305557251,-2.044145107269287
-Nv9RDI16EPSSOBwtedy,2024-04-10 16:56:19,14.286757469177246,Ghost,Level2,0.8258512616157532,-1.8494572639465332
-Nv9RMfWp3_VewVTEptk,2024-04-10 16:56:58,26.025856018066406,Ghost,Level2,-1.2149999141693115,1.6218034029006958
-Nv9RQtoFyXgp3Joi_jL,2024-04-10 16:57:15,15.692655563354492,Ghost,Level2,1.1709333658218384,-0.21399787068367004
-Nv9RW6rcWFrwA9PuNL-,2024-04-10 16:57:37,5.895355701446533,Ghost,Level3,-3.3597002029418945,3.691800117492676
-Nv9RY8OHzTT7WICtWhA,2024-04-10 16:57:45,6.685555458068848,Ghost,Level3,1.0192763805389404,-1.0314465761184692
-Nv9RaxoKX3fyLzGUMkj,2024-04-10 16:58:00,3.3561549186706543,Ghost,Level3,-1.6697931289672852,-3.398930072784424
-Nv9RewDeURjeo0wWUXa,2024-04-10 16:58:17,14.64885425567627,Ghost,Level3,1.0621287822723389,1.1025948524475098
-Nv9U6k6voNf-tuj9y3h,2024-04-10 17:08:59,5.400000095367432,Ghost,Level1,-1.7494678497314453,2.4585235118865967
-Nv9U9E-joYy0acwFnXm,2024-04-10 17:09:09,5.242767810821533,Ghost,Level1,-1.234808325767517,2.214021921157837
-Nv9WjPdYCEN2B-96tRL,2024-04-10 17:20:26,4.048192024230957,Ghost,Level1,-2.2799999713897705,-2.741727828979492
-Nv9WkdiiF1uKMEKHW37,2024-04-10 17:20:31,3.818335771560669,Nail,Level1,1.4922356605529785,-1.5377116203308105
-Nv9XrhzxqQEuvqfQFLl,2024-04-10 17:25:22,4.024003982543945,Ghost,Level1,-1.1194545030593872,-2.452786922454834
-Nv9Y1ekCKH7V4-LZ9kI,2024-04-10 17:26:07,11.089677810668945,Nail,Level2,-0.07634347677230835,-2.0602850914001465
-Nv9Y4hHXdZ48d7YoQBU,2024-04-10 17:26:19,10.301082611083984,Ghost,Level2,0.96619713306427,-3.1686878204345703
-Nv9YAx_S_MRkblAy1yd,2024-04-10 17:26:45,4.538244247436523,Ghost,Level3,0.7287883162498474,-1.2287390232086182
-Nv9YLBm_5NnXfQawSWF,2024-04-10 17:27:27,5.619999885559082,Ghost,Level3,1.2145355939865112,-0.9187004566192627
-Nv9YQ01nEmrNzHQIw2k,2024-04-10 17:27:47,7.339999675750732,Nail,Level2,-1.4901390075683594,1.240746021270752
-Nv9YXUFgvx1E2d1cUmT,2024-04-10 17:28:17,6.231199741363525,Ghost,Level3,-2.4796833992004395,-0.7390269637107849
-Nv9YZCemnF36vzCBxuh,2024-04-10 17:28:24,5.563002586364746,Ghost,Level3,-2.9381494522094727,-0.9543421864509583
-Nv9ahg1LAwEwp71IHdP,2024-04-10 17:42:09,7.079999923706055,Ghost,Level2,-1.214794635772705,3.272372007369995
-Nv9c1iisD_H3pCAI4mC,2024-04-10 17:47:58,16.384998321533203,Ghost,Level1,-1.3005764484405518,2.720399856567383
-Nv9cDYdMp4NTt3ZsyuF,2024-04-10 17:48:46,7.049099922180176,Ghost,Level1,-0.09188784658908844,-1.1096878051757812
-Nv9cHAj3nYAy0fuIJ44,2024-04-10 17:49:01,11.167299270629883,Ghost,Level1,1.3018412590026855,2.9781763553619385
-Nv9cJyQbN_LQmLOZ-9F,2024-04-10 17:49:12,8.830799102783203,Ghost,Level1,-2.2799999713897705,-4.175241947174072
-Nv9cUjgPl9OSNkwyTNQ,2024-04-10 17:49:57,77.34049987792969,Ghost,Level1,-2.2799999713897705,-2.637979030609131
-Nv9caCiIKbk9vnJIGEL,2024-04-10 17:50:23,8.131998062133789,Ghost,Level3,1.4285858869552612,-2.5983848571777344
-Nv9cbjNO-LJMVoDy9Fy,2024-04-10 17:50:29,4.744897365570068,Ghost,Level3,-1.0450217723846436,-3.385009765625
-Nv9cbwqHOJNrmiQzHpd,2024-04-10 17:50:30,9.720396041870117,Ghost,Level3,-3.3597002029418945,3.691800117492676
-Nv9coA2SAxVqNrFF7ib,2024-04-10 17:51:20,7.266194820404053,Ghost,Level2,-3.700000047683716,-3.7200000286102295
-Nv9cqNyg-ib5XEzozJs,2024-04-10 17:51:29,14.772195816040039,Ghost,Level3,-2.4956982135772705,-2.050485849380493
-Nv9ctzvpqP_edytib_A,2024-04-10 17:51:44,20.894794464111328,Ghost,Level2,-1.8391473293304443,-1.374999761581421
-Nv9cvJUVH1iZXnzrAIO,2024-04-10 17:51:49,18.3373966217041,Ghost,Level3,-1.603783130645752,-0.8594263792037964
-Nv9cx7Up4dN1X2gJUQA,2024-04-10 17:51:57,10.481194496154785,Ghost,Level2,2.776188373565674,-3.0653908252716064
-Nv9d36c2w0rbapVY0aS,2024-04-10 17:52:26,9.895393371582031,Ghost,Level2,0.9652060270309448,-1.9608666896820068
-NvGG0WP_5BS4k1_XHXT,2024-04-12 00:44:44,6.921599864959717,Nail,Level1,-4.065465927124023,-0.4489712417125702
-NvGG6IzaqQyEWb8CBSF,2024-04-12 15:44:58,32.21799850463867,Ghost,Tutorial,-0.2915097177028656,-0.465200811624527
-NvGG9qr2uzrMwyzghBv,2024-04-12 15:45:21,19.5458984375,Ghost,Tutorial,-0.5804749727249146,-0.06857416778802872
-NvGGMSgt-_gG54p7v9e,2024-04-12 15:46:13,5.869697570800781,Ghost,Level1,-2.2799999713897705,-2.999727964401245
-NvGN9KH1SoQ5zJTkrCA,2024-04-12 16:15:54,6.959699630737305,Ghost,Level1,-2.2799999713897705,-2.2558562755584717
-NvGNAmPbW2l3sIhxVUN,2024-04-12 16:16:01,4.100099563598633,Ghost,Level1,-2.2799999713897705,-4.1955976486206055
-NvGNEIoW6ok8026Ad3-,2024-04-12 16:16:15,12.984099388122559,Ghost,Level1,-0.690587043762207,-2.6003365516662598
-NvGNH72IMk0xl-WNj2C,2024-04-12 16:16:27,9.5920991897583,Ghost,Level1,-0.24309827387332916,-2.554901361465454
-NvGNIZ9bsiRQefD4-pm,2024-04-12 16:16:33,4.297298908233643,Ghost,Level1,-2.2799999713897705,-2.531794309616089
-NvIQzaufHdTriCwL3ZI,2024-04-12 10:51:54,7.173898696899414,Ghost,Level3,-3.3597002029418945,3.691800117492676
-NvIRAKpTwDki5mVXazV,2024-04-12 10:52:43,24.518863677978516,Ghost,Tutorial,-2.336405038833618,-2.5749711990356445
-NvIRD0do4EeaJXpI76b,2024-04-12 10:52:54,4.278563976287842,Ghost,Level2,-3.700000047683716,-3.7200000286102295
-NvIRNXW-RIdhsRvN2qB,2024-04-12 10:53:37,10.190699577331543,Ghost,Level1,-1.3016998767852783,1.7146012783050537
-NvIRf_bNQNhYPeUzBvH,2024-04-12 10:54:54,17.36709976196289,Ghost,Level1,-2.2799999713897705,-3.609999895095825
-NvIRxkZVHb8Wf1cgYM_,2024-04-12 10:56:09,10.56089973449707,Ghost,Level2,1.2983139753341675,-0.6599594354629517
-NvIS0i94VAJA9Wdqgt0,2024-04-12 10:56:25,11.540199279785156,Ghost,Level3,0.7839033007621765,-2.478309154510498
-NvISNlTGo0MXXaPYE22,2024-04-12 10:58:00,21.174598693847656,Ghost,Level3,1.9259649515151978,0.6377853155136108
-NvISuytC4rHmsSx8v4A,2024-04-12 11:00:20,16.520898818969727,Ghost,Level1,-2.2799999713897705,-3.609999895095825
